Brand,Ratings,Speaker,Size,HD,HDMI,USB,Cost,buy_from,img_url
SONY,4.6,20,49,Ultra HD 4K,3,2,64990,https://www.flipkart.com/sony-123-cm-49-inch-ultra-hd-4k-led-smart-android-tv/p/itmc78adfe01171b?pid=TVSFPYDHX8WDPQBU&lid=LSTTVSFPYDHX8WDPQBUECRK61&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_19_439&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=c44fb124-2989-4f61-b3d1-89c120d8cd6b.TVSFPYDHX8WDPQBU.SEARCH&ppt=None&ppn=None&ssid=y7elcyo31s0000001622280709639&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/kfyasnk0/television/q/b/u/sony-kd-49x7500h-original-imafwajtpg6ygytg.jpeg?q=70
SAMSUNG,3,40,55,Ultra HD 4K,4,3,204900,https://www.flipkart.com/samsung-series-7-138-cm-55-inch-ultra-hd-4k-led-smart-tv/p/itmevhpaehbsvw4y?pid=TVSEVHPA9ZZ5FV5K&lid=LSTTVSEVHPA9ZZ5FV5KRNI2NO&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_19_440&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=c44fb124-2989-4f61-b3d1-89c120d8cd6b.TVSEVHPA9ZZ5FV5K.SEARCH&ppt=None&ppn=None&ssid=y7elcyo31s0000001622280709639&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/j4sronk0/television/v/5/7/samsung-49mu7000-original-imaevmgh7thhuzpz.jpeg?q=70
TCL,4.1,10,32,HD,3,2,16690,https://www.flipkart.com/tcl-s6-80-cm-32-inch-hd-ready-led-smart-tv/p/itmf3h3bjga27jkk?pid=TVSF3H3B5QJ667S8&lid=LSTTVSF3H3B5QJ667S8GOBXJL&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_19_441&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=c44fb124-2989-4f61-b3d1-89c120d8cd6b.TVSF3H3B5QJ667S8.SEARCH&ppt=None&ppn=None&ssid=y7elcyo31s0000001622280709639&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/jsc3ssw0/television/7/s/8/tcl-32s62s-original-imafdxp9x6ynpras.jpeg?q=70
Micromax,4,16,50,Full HD,2,2,64990,https://www.flipkart.com/micromax-127-cm-50-inch-full-hd-led-tv/p/itmejj7bbgt5my5h?pid=TVSEJJ7BANCNDNYF&lid=LSTTVSEJJ7BANCNDNYFZGDVIV&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_19_443&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=c44fb124-2989-4f61-b3d1-89c120d8cd6b.TVSEJJ7BANCNDNYF.SEARCH&ppt=None&ppn=None&ssid=y7elcyo31s0000001622280709639&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/television/n/y/f/micromax-50c5220mhd-original-imaejj7rajfayqf6.jpeg?q=70
Intex,4.2,20,43,Full HD,2,2,35999,https://www.flipkart.com/intex-109-cm-43-inch-full-hd-led-tv/p/itmejvafvemgptgh?pid=TVSEJVAFHYH8F3JG&lid=LSTTVSEJVAFHYH8F3JGIML8C1&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_19_444&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=c44fb124-2989-4f61-b3d1-89c120d8cd6b.TVSEJVAFHYH8F3JG.SEARCH&ppt=None&ppn=None&ssid=y7elcyo31s0000001622280709639&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/television/3/j/g/intex-4310-fhd-original-imaekbykv6v6c8su.jpeg?q=70
Panasonic,4.3,35,43,Full HD,2,1,50900,https://www.flipkart.com/panasonic-108-cm-43-inch-full-hd-led-tv/p/itmevt89rh4rzfuz?pid=TVSEVT89FTFMJ55J&lid=LSTTVSEVT89FTFMJ55JCL4JI6&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_19_445&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=c44fb124-2989-4f61-b3d1-89c120d8cd6b.TVSEVT89FTFMJ55J.SEARCH&ppt=None&ppn=None&ssid=y7elcyo31s0000001622280709639&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/j5vcknk0/television/5/5/j/panasonic-th-43e460dx-original-imaewgpbqeuznaz2.jpeg?q=70
SONY,3.8,40,55,Ultra HD 4K,4,3,144990,https://www.flipkart.com/sony-bravia-a8g-138-8-cm-55-inch-oled-ultra-hd-4k-smart-tv/p/itmfg3g5hprerrb2?pid=TVSFG3G5FYDGUM4N&lid=LSTTVSFG3G5FYDGUM4N6KBCPL&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_19_446&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=c44fb124-2989-4f61-b3d1-89c120d8cd6b.TVSFG3G5FYDGUM4N.SEARCH&ppt=None&ppn=None&ssid=y7elcyo31s0000001622280709639&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/k19lvgw0/television/m/4/n/sony-kd-55a8g-original-imafkvkj4urcqfgd.jpeg?q=70
Panasonic,4.3,20,55,Ultra HD 4K,3,3,65999,https://www.flipkart.com/panasonic-fx730-series-139-cm-55-inch-ultra-hd-4k-led-smart-tv/p/itmf6mfgwapffchh?pid=TVSF6MFG9WSHP3ED&lid=LSTTVSF6MFG9WSHP3EDEMCFMM&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_19_447&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=c44fb124-2989-4f61-b3d1-89c120d8cd6b.TVSF6MFG9WSHP3ED.SEARCH&ppt=None&ppn=None&ssid=y7elcyo31s0000001622280709639&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/jkwwgi80/television/3/e/d/panasonic-th-55fx730d-original-imaf85rdvhubw7qf.jpeg?q=70
Weston,3.9,40,43,Full HD,3,2,37990,https://www.flipkart.com/weston-premium-series-108-cm-43-inch-full-hd-led-smart-tv/p/itmfg6yhxaqxfc6f?pid=TVSFG6YHAERHYZRP&lid=LSTTVSFG6YHAERHYZRPEAPZYK&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_19_448&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=c44fb124-2989-4f61-b3d1-89c120d8cd6b.TVSFG6YHAERHYZRP.SEARCH&ppt=None&ppn=None&ssid=y7elcyo31s0000001622280709639&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/k7usyvk0/television/z/r/p/weston-wel-4300-wel-4300-wel-4300-original-imafqy3pdpaxtftn.jpeg?q=70
Micromax,4.2,10,6,HD,1,1,12499,https://www.flipkart.com/micromax-60-cm-23-6-inch-hd-ready-led-tv/p/itmecek5rks234zz?pid=TVSECEK59SWDZS7C&lid=LSTTVSECEK59SWDZS7CX9USYS&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_19_449&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=c44fb124-2989-4f61-b3d1-89c120d8cd6b.TVSECEK59SWDZS7C.SEARCH&ppt=None&ppn=None&ssid=y7elcyo31s0000001622280709639&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/j7c7v680/television/s/7/c/micromax-24b600hdi-24b900hdi-original-imaexjgrxyycegfe.jpeg?q=70
LG,4.3,20,43,Ultra HD 4K,2,1,79990,https://www.flipkart.com/lg-ultra-hd-108-cm-43-inch-4k-led-smart-tv/p/itmeurnctfevcvxp?pid=TVSEURNC7DU7FWZT&lid=LSTTVSEURNC7DU7FWZTTGIBTF&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_19_450&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=c44fb124-2989-4f61-b3d1-89c120d8cd6b.TVSEURNC7DU7FWZT.SEARCH&ppt=None&ppn=None&ssid=y7elcyo31s0000001622280709639&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/j7ksia80/television/w/z/t/lg-43uj752t-original-imaexscwkr6szygg.jpeg?q=70
TCL,4,16,65,Ultra HD 4K,3,2,79999,https://www.flipkart.com/tcl-p2mus-163-8-cm-65-inch-ultra-hd-4k-led-smart-tv/p/itmf3h3be7fyrnbe?pid=TVSF3H3BVZMD2GCQ&lid=LSTTVSF3H3BVZMD2GCQNASPVH&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_19_451&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=c44fb124-2989-4f61-b3d1-89c120d8cd6b.TVSF3H3BVZMD2GCQ.SEARCH&ppt=None&ppn=None&ssid=y7elcyo31s0000001622280709639&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/jg2kqkw0/television/g/c/q/tcl-65p2mus-original-imaf4e8xeggstdcj.jpeg?q=70
Panasonic,4.1,20,40,Full HD,2,1,39900,https://www.flipkart.com/panasonic-100-cm-40-inch-full-hd-led-tv/p/itmekrd8xnt3nfwf?pid=TVSEKRD8ENYZRZXH&lid=LSTTVSEKRD8ENYZRZXH1JGEE8&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_19_452&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=c44fb124-2989-4f61-b3d1-89c120d8cd6b.TVSEKRD8ENYZRZXH.SEARCH&ppt=None&ppn=None&ssid=y7elcyo31s0000001622280709639&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/television/z/x/h/panasonic-th-40d400d-original-imaeqzquakfce5ph.jpeg?q=70
SAMSUNG,4.4,20,55,Ultra HD 4K,2,1,60990,https://www.flipkart.com/samsung-138-cm-55-inch-ultra-hd-4k-led-smart-tv/p/itm52b1f5e3b7bf9?pid=TVSFT34K6QMJBKPS&lid=LSTTVSFT34K6QMJBKPSWSWKQA&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_19_453&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=c44fb124-2989-4f61-b3d1-89c120d8cd6b.TVSFT34K6QMJBKPS.SEARCH&ppt=None&ppn=None&ssid=y7elcyo31s0000001622280709639&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/kfbfr0w0/television/k/p/s/samsung-ua55tu7200kxxl-original-imafvs8yvxsz2ucy.jpeg?q=70
Thomson,4.4,24,40,Full HD,3,2,19999,https://www.flipkart.com/thomson-9a-series-102-cm-40-inch-full-hd-led-smart-android-tv/p/itmd792ebc15a598?pid=TVSFUYG8PRFJRFGB&lid=LSTTVSFUYG8PRFJRFGBMKJSPN&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_19_454&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=c44fb124-2989-4f61-b3d1-89c120d8cd6b.TVSFUYG8PRFJRFGB.SEARCH&ppt=None&ppn=None&ssid=y7elcyo31s0000001622280709639&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/kj0bp8w0-0/television/z/0/3/40path7777-thomson-original-imafyz3fnzbfaadg.jpeg?q=70
SAMSUNG,4.3,20,32,HD,2,1,19599,https://www.flipkart.com/samsung-series-4-80-cm-32-inch-hd-ready-led-tv/p/itmf5xzyzkfgjtdt?pid=TVSF5XZYWQ8XUVNT&lid=LSTTVSF5XZYWQ8XUVNTVHHMFM&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_19_455&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=c44fb124-2989-4f61-b3d1-89c120d8cd6b.TVSF5XZYWQ8XUVNT.SEARCH&ppt=None&ppn=None&ssid=y7elcyo31s0000001622280709639&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/jialea80/television/v/n/t/samsung-32n4000-original-imaf64f2fzbqqdzv.jpeg?q=70
Noble,3.7,20,55,Ultra HD 4K,3,2,34490,https://www.flipkart.com/noble-skiodo-su55-140-cm-55-inch-ultra-hd-4k-led-smart-tv/p/itmf5xhqesd9kmed?pid=TVSF5XHQGZC8VZQT&lid=LSTTVSF5XHQGZC8VZQT0TCR1S&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_19_456&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=c44fb124-2989-4f61-b3d1-89c120d8cd6b.TVSF5XHQGZC8VZQT.SEARCH&ppt=None&ppn=None&ssid=y7elcyo31s0000001622280709639&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/jidg9zk0/television/z/q/t/nobel-skiodo-nb55su01-original-imaf66j3aenguzfs.jpeg?q=70
Adsun,3.9,20,39,HD,2,2,15799,https://www.flipkart.com/adsun-98-9-cm-39-inch-hd-ready-led-smart-tv/p/itmfggqb2rctfd2c?pid=TVSFGGQBQURYHJCU&lid=LSTTVSFGGQBQURYHJCUPKKCNI&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_20_457&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=fe2082b1-3820-4ff5-92c2-3327306d2229.TVSFGGQBQURYHJCU.SEARCH&ppt=None&ppn=None&ssid=8aaynqzesw0000001622280721775&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/jxc5a4w0/television/4/w/y/adsun-50aesl1-original-imafhtnz6qz6ts86.jpeg?q=70
Vu,4.4,30,65,Ultra HD 4K,3,2,60999,https://www.flipkart.com/vu-premium-android-163cm-65-inch-ultra-hd-4k-led-smart-tv/p/itmfdv7ag9wgfgmd?pid=TVSFDV7A8SKZEBUZ&lid=LSTTVSFDV7A8SKZEBUZJAZJWO&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_20_458&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=fe2082b1-3820-4ff5-92c2-3327306d2229.TVSFDV7A8SKZEBUZ.SEARCH&ppt=None&ppn=None&ssid=8aaynqzesw0000001622280721775&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/k2w6xe80/television/b/u/z/vu-65-oa-original-imafm59fzv8aayj6.jpeg?q=70
Haier,4.4,20,40,Full HD,3,2,25990,https://www.flipkart.com/haier-102-cm-40-inch-full-hd-led-smart-android-tv/p/itm6659f2efe9995?pid=TVSFV9YSG9XRVAVZ&lid=LSTTVSFV9YSG9XRVAVZTOL1GE&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_20_461&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=fe2082b1-3820-4ff5-92c2-3327306d2229.TVSFV9YSG9XRVAVZ.SEARCH&ppt=None&ppn=None&ssid=8aaynqzesw0000001622280721775&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/kex5ci80/television/a/v/z/haier-le40k6600ga-original-imafvg6rjar84dvf.jpeg?q=70
NOBLE,4,10,32,HD,3,1,16999,https://www.flipkart.com/noble-80-cm-32-inch-hd-ready-led-tv/p/itmeb79akwd8px3x?pid=TVSEB79AKBS6VGJT&lid=LSTTVSEB79AKBS6VGJTK6XVFO&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_20_462&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=fe2082b1-3820-4ff5-92c2-3327306d2229.TVSEB79AKBS6VGJT.SEARCH&ppt=None&ppn=None&ssid=8aaynqzesw0000001622280721775&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/television/g/j/t/noble-32ms32p01-original-imaecqsgm793scq5.jpeg?q=70
CloudWalker,3.9,10,43,Ultra HD 4K,3,2,24999,https://www.flipkart.com/cloudwalker-109-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmeqekq3zkcmxrz?pid=TVSEQEKQCUU8ZD7G&lid=LSTTVSEQEKQCUU8ZD7GANV4FG&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_20_463&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=fe2082b1-3820-4ff5-92c2-3327306d2229.TVSEQEKQCUU8ZD7G.SEARCH&ppt=None&ppn=None&ssid=8aaynqzesw0000001622280721775&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/jo4n4i80/television/d/7/g/cloudwalker-cloud-tv-43su-original-imafanmjtbfvqzhh.jpeg?q=70
Panasonic,4.2,20,55,Ultra HD 4K,3,2,59999,https://www.flipkart.com/panasonic-fx600-series-139-cm-55-inch-ultra-hd-4k-led-smart-tv/p/itmf6mfg2wyf9bma?pid=TVSF6MFGGPNAUDHF&lid=LSTTVSF6MFGGPNAUDHFZTAWXI&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_20_465&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=fe2082b1-3820-4ff5-92c2-3327306d2229.TVSF6MFGGPNAUDHF.SEARCH&ppt=None&ppn=None&ssid=8aaynqzesw0000001622280721775&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/jkwwgi80/television/d/h/f/panasonic-th-55fx600d-original-imaf85reshyvu5mz.jpeg?q=70
Micromax,4.2,10,5,HD,1,0,23989,https://www.flipkart.com/micromax-80-cm-31-5-inch-hd-ready-led-tv/p/itmdtz6nn78yhszy?pid=TVSDTZ6NN78YHSZY&lid=LSTTVSDTZ6NN78YHSZYEIHBFQ&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_20_466&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=fe2082b1-3820-4ff5-92c2-3327306d2229.TVSDTZ6NN78YHSZY.SEARCH&ppt=None&ppn=None&ssid=8aaynqzesw0000001622280721775&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/television/q/m/s/micromax-32b200hd-i-original-imaef6fnzkz8pmrc.jpeg?q=70
ONIDA,4.2,20,58,Ultra HD 4K,3,2,47499,https://www.flipkart.com/onida-google-certified-147-32-cm-58-inch-ultra-hd-4k-led-smart-android-tv/p/itmf7tqgv3mzek4j?pid=TVSF7TQG3UZHGQTY&lid=LSTTVSF7TQG3UZHGQTYESMHFL&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_20_467&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=fe2082b1-3820-4ff5-92c2-3327306d2229.TVSF7TQG3UZHGQTY.SEARCH&ppt=None&ppn=None&ssid=8aaynqzesw0000001622280721775&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/k2w6xe80/television/q/t/y/onida-58uic-original-imafm59fragguas2.jpeg?q=70
Lloyd,3.8,30,55,Ultra HD 4K,4,2,51999,https://www.flipkart.com/lloyd-clara-138-cm-55-inch-ultra-hd-4k-led-smart-tv/p/itmfh8mghvahugf2?pid=TVSFH8MGTGZ2WBKB&lid=LSTTVSFH8MGTGZ2WBKB5Q6U81&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_20_468&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=fe2082b1-3820-4ff5-92c2-3327306d2229.TVSFH8MGTGZ2WBKB.SEARCH&ppt=None&ppn=None&ssid=8aaynqzesw0000001622280721775&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/jws547k0/television/b/k/b/lloyd-l55u1x0iv-original-imafhcfxcuumnaqa.jpeg?q=70
Thomson,4.5,30,75,Ultra HD 4K,3,2,105999,https://www.flipkart.com/thomson-oathpro-series-189-cm-75-inch-ultra-hd-4k-led-smart-android-tv-dolby-vision-digital-plus/p/itmd61c209f5fa16?pid=TVSFUYGQTGAHCNTN&lid=LSTTVSFUYGQTGAHCNTNKNFWPK&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_20_469&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=fe2082b1-3820-4ff5-92c2-3327306d2229.TVSFUYGQTGAHCNTN.SEARCH&ppt=None&ppn=None&ssid=8aaynqzesw0000001622280721775&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/kjrh2fk0/television/k/w/3/55-oathpro-0101-thomson-original-imafz9g9gjyhtf5h.jpeg?q=70
Micromax,4,24,40,Full HD,3,2,29990,https://www.flipkart.com/micromax-101-cm-40-inch-full-hd-led-smart-tv/p/itmeh8c7tg93eqy3?pid=TVSEH8C72BFYPESR&lid=LSTTVSEH8C72BFYPESRGGTMKL&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_20_471&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=fe2082b1-3820-4ff5-92c2-3327306d2229.TVSEH8C72BFYPESR.SEARCH&ppt=None&ppn=None&ssid=8aaynqzesw0000001622280721775&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/television/e/s/r/micromax-40-canvas-s-original-imaerywuznsqc7pk.jpeg?q=70
Blaupunkt,4.2,30,32,HD,2,2,7999,https://www.flipkart.com/blaupunkt-80-cm-32-inch-hd-ready-led-tv/p/itmf8addat8w8wkf?pid=TVSF8ADD39TZWHN8&lid=LSTTVSF8ADD39TZWHN89KFKST&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_20_472&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=fe2082b1-3820-4ff5-92c2-3327306d2229.TVSF8ADD39TZWHN8.SEARCH&ppt=None&ppn=None&ssid=8aaynqzesw0000001622280721775&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/jzsqky80/television/h/n/8/blaupunkt-bla32ah410-original-imafjqk7xr7egzbt.jpeg?q=70
LG,4.1,20,49,Full HD,3,2,77900,https://www.flipkart.com/lg-123-cm-49-inch-full-hd-led-smart-tv/p/itmejzsfdbubghek?pid=TVSEJZSFFGSGWZHZ&lid=LSTTVSEJZSFFGSGWZHZYJHBYD&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_20_473&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=fe2082b1-3820-4ff5-92c2-3327306d2229.TVSEJZSFFGSGWZHZ.SEARCH&ppt=None&ppn=None&ssid=8aaynqzesw0000001622280721775&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/television/z/h/z/lg-49lh600t-original-imaejnzcgev9ghzu.jpeg?q=70
Panasonic,4.2,20,32,HD,2,1,26999,https://www.flipkart.com/panasonic-80-cm-32-inch-hd-ready-led-tv/p/itmevt89dv8hkxfr?pid=TVSEVT89JZWXUA6M&lid=LSTTVSEVT89JZWXUA6MZIDPJX&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_20_474&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=fe2082b1-3820-4ff5-92c2-3327306d2229.TVSEVT89JZWXUA6M.SEARCH&ppt=None&ppn=None&ssid=8aaynqzesw0000001622280721775&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/j7qi9ow0/television/a/6/m/panasonic-th-32e460d-original-imaexwqkzazdzcgy.jpeg?q=70
Micromax,4.1,20,32,HD,2,2,25990,https://www.flipkart.com/micromax-81-cm-32-inch-hd-ready-led-smart-tv/p/itmexsm2ynxnthft?pid=TVSEXSM2BDTZHBTN&lid=LSTTVSEXSM2BDTZHBTNLGQDCW&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_20_475&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=fe2082b1-3820-4ff5-92c2-3327306d2229.TVSEXSM2BDTZHBTN.SEARCH&ppt=None&ppn=None&ssid=8aaynqzesw0000001622280721775&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/j7m7y4w0/television/b/t/n/micromax-32canvass2-original-imaextgcahzffvbp.jpeg?q=70
Micromax,4.3,20,32,HD,2,2,23990,https://www.flipkart.com/micromax-81-cm-32-inch-hd-ready-led-tv/p/itmeq8cezegsaphj?pid=TVSEQ8CENNUZ7ENW&lid=LSTTVSEQ8CENNUZ7ENWNIZYNU&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_20_476&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=fe2082b1-3820-4ff5-92c2-3327306d2229.TVSEQ8CENNUZ7ENW.SEARCH&ppt=None&ppn=None&ssid=8aaynqzesw0000001622280721775&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/television/e/n/w/micromax-32t6175mhd-original-imaeqf54ayxf4zx3.jpeg?q=70
